"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"USIG","iShares Broad USD Investment Grade Corporate Bond ETF","60.78","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usig",
"COMT","iShares Commodities Select Strategy ETF","25.31","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/comt",
"ISTB","iShares Core 1-5 Year USD Bond ETF","51.54","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/istb",
"IXUS","iShares Core MSCI Total International Stock ETF","59.81","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ixus",
"IUSG","iShares Core S&P U.S. Growth ETF","81.94","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/iusg",
"IUSV","iShares Core S&P U.S. Value ETF","55.82","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/iusv",
"IUSB","iShares Core Total USD Bond Market ETF","54.22","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/iusb",
"HEWG","iShares Currency Hedged MSCI Germany ETF","27.8676","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hewg",
"HYXF","iShares ESG Advanced High Yield Corporate Bond ETF","51.6013","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hyxf",
"DMXF","iShares ESG Advanced MSCI EAFE ETF","56.2378","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dmxf",
"EMXF","iShares ESG Advanced MSCI EM ETF","36.41","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emxf",
"USXF","iShares ESG Advanced MSCI USA ETF","28.7465","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usxf",
"SUSB","iShares ESG Aware 1-5 Year USD Corporate Bond ETF","26.065","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/susb",
"ESGD","iShares ESG Aware MSCI EAFE ETF","64.54","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/esgd",
"ESGE","iShares ESG Aware MSCI EM ETF","37.3","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/esge",
"ESGU","iShares ESG Aware MSCI USA ETF","78.39","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/esgu",
"SUSC","iShares ESG Aware USD Corporate Bond ETF","27.72","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/susc",
"LDEM","iShares ESG MSCI EM Leaders ETF","53.489","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ldem",
"SUSL","iShares ESG MSCI USA Leaders ETF","59.53","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/susl",
"XT","iShares Exponential Technologies ETF","50.53","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/xt",
"FALN","iShares Fallen Angels USD Bond ETF","27.58","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/faln",
"IFGL","iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund","24.05","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ifgl",
"BGRN","iShares Global Green Bond ETF","55.908","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bgrn",
"IGF","iShares Global Infrastructure ETF","40.45","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/igf",
"GNMA","iShares GNMA Bond ETF","50.95","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gnma",
"IBTA","iShares iBonds Dec 2021 Term Treasury ETF","25.36","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibta",
"IBTB","iShares iBonds Dec 2022 Term Treasury ETF","25.55","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtb",
"IBTD","iShares iBonds Dec 2023 Term Treasury ETF","25.72","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtd",
"IBTE","iShares iBonds Dec 2024 Term Treasury ETF","25.945","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibte",
"IBTF","iShares iBonds Dec 2025 Term Treasury ETF","26.11","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtf",
"IBTG","iShares iBonds Dec 2026 Term Treasury ETF","26.22","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtg",
"IBTH","iShares iBonds Dec 2027 Term Treasury ETF","26.29","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibth",
"IBTI","iShares iBonds Dec 2028 Term Treasury ETF","26.4201","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibti",
"IBTJ","iShares iBonds Dec 2029 Term Treasury ETF","26.405","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtj",
"IBTK","iShares iBonds Dec 2030 Term Treasury ETF","24.78","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibtk",
"IGOV","iShares International Treasury Bond ETF","53.51","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/igov",
"EMB","iShares J.P. Morgan USD Emerging Markets Bond ETF","111.54","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emb",
"MBB","iShares MBS ETF","110.12","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mbb",
"JKI","iShares Morningstar Mid-Cap ETF","138.04","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jki",
"ACWX","iShares MSCI ACWI ex US Index Fund","47.19","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/acwx",
"ACWI","iShares MSCI ACWI Index Fund","82.03","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/acwi",
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","80.18","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aaxj",
"EWZS","iShares MSCI Brazil Small-Cap ETF","13.57","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ewzs",
"MCHI","iShares MSCI China ETF","78.27","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mchi",
"SCZ","iShares MSCI EAFE Small-Cap ETF","60.02","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/scz",
"EEMA","iShares MSCI Emerging Markets Asia ETF","78.08","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eema",
"EMXC","iShares MSCI Emerging Markets ex China ETF","47.77","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emxc",
"EUFN","iShares MSCI Europe Financials Sector Index Fund","14.13","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/eufn",
"IEUS","iShares MSCI Europe Small-Cap ETF","52.7991","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ieus",
"RING","iShares MSCI Global Gold Miners ETF","32.6","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ring",
"SDG","iShares MSCI Global Impact ETF","81.025","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sdg",
"EWJE","iShares MSCI Japan Equal Weighted ETF","34.6138","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ewje",
"EWJV","iShares MSCI Japan Value ETF","23.016","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ewjv",
"ENZL","iShares MSCI New Zealand ETF","61.255","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/enzl",
"QAT","iShares MSCI Qatar ETF","17.87","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qat",
"TUR","iShares MSCI Turkey ETF","20.52","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tur",
"UAE","iShares MSCI UAE ETF","10.5847","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/uae",
"IBB","iShares Nasdaq Biotechnology Index Fund","136.53","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibb",
"SOXX","iShares PHLX SOX Semiconductor Sector Index Fund","323.51","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/soxx",
"PFF","iShares Preferred and Income Securities ETF","36.84","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pff",
"AMCA","iShares Russell 1000 Pure U.S. Revenue ETF","29.19","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/amca",
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","21.16","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/emif",
"ICLN","iShares S&P Global Clean Energy Index Fund","21.15","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/icln",
"WOOD","iShares S&P Global Timber & Forestry Index Fund","67.5368","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wood",
"INDY","iShares S&P India Nifty 50 Index Fund","36.53","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/indy",
"IJT","iShares S&P Small-Cap 600 Growth ETF","94","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ijt",
"DVY","iShares Select Dividend ETF","85.89","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dvy",
"SHV","iShares Short Treasury Bond ETF","110.68","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/shv",
"ITMR","Itamar Medical Ltd.","21.08","101439531.76","4812122","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/itmr",
"ITOS","iTeos Therapeutics, Inc.","22.69","795165559.02","n/a","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/itos",
"ITI","Iteris, Inc.","4.17","170660715.27","n/a","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/iti",
"ITRM","Iterum Therapeutics plc","1.15","24424956.95","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/itrm",
"ITRI","Itron, Inc.","69.99","2822866635.72","n/a","1993","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/itri",
"ITRN","Ituran Location and Control Ltd.","14.04","329595051.24","n/a","2005","Technology","Electronic Components","https://old.nasdaq.com/symbol/itrn",
"ISEE","IVERIC bio, Inc.","5.89","527172104.56","n/a","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/isee",
"IZEA","IZEA Worldwide, Inc.","0.9051","43820018.256","n/a","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/izea",
"JJSF","J & J Snack Foods Corp.","129.68","2450291669.44","n/a","1986","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/jjsf",
"MAYS","J. W. Mays, Inc.","22","44347160","n/a","n/a","Consumer Services","Building operators","https://old.nasdaq.com/symbol/mays",
"JBHT","J.B. Hunt Transport Services, Inc.","123.06","12983718862.38","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/jbht",
"JCOM","j2 Global, Inc.","69.19","3293890275.5","n/a","1999","Technology","Telecommunications Equipment","https://old.nasdaq.com/symbol/jcom",
"JCIC","Jack Creek Investment Corp.","n/a","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jcic",
"JCICU","Jack Creek Investment Corp.","n/a","0","n/a","n/a","Finance","Business Services","https://old.nasdaq.com/symbol/jcicu",
"JKHY","Jack Henry & Associates, Inc.","159.25","12154979200","n/a","1985","Technology","EDP Services","https://old.nasdaq.com/symbol/jkhy",
"JACK","Jack In The Box Inc.","86.55","1962765061.35","n/a","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/jack",
"JAGX","Jaguar Health, Inc.","0.2997","16820138.9241","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/jagx",
"JAKK","JAKKS Pacific, Inc.","4.23","17953642.8","n/a","1996","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/jakk",
"JRVR","James River Group Holdings, Ltd.","50.67","1548129529.26","n/a","2014","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/jrvr",
"JAMF","Jamf Holding Corp.","33.99","3958077173.16","n/a","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/jamf",
"JAN","JanOne Inc.","4.61","8436217.02","n/a","n/a","Consumer Services","Home Furnishings","https://old.nasdaq.com/symbol/jan",
"JSML","Janus Henderson Small Cap Growth Alpha ETF","50.58","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jsml",
"JSMD","Janus Henderson Small/Mid Cap Growth Alpha ETF","55.0614","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jsmd",
"JAZZ","Jazz Pharmaceuticals plc","148.42","8231170013.02","n/a","2007","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/jazz",
"JD","JD.com, Inc.","82.57","75788055168.43","917864299","2014","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/jd",
"JRSH","Jerash Holdings (US), Inc.","4.74","53680500","n/a","2018","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/jrsh",
"JBLU","JetBlue Airways Corporation","12.3","3350838188.7","n/a","2002","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/jblu",
"JCTCF","Jewett-Cameron Trading Company","10.35","36030026.7","n/a","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/jctcf",
"FROG","JFrog Ltd.","81.77","7250969059.75","n/a","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/frog",
"JFIN","Jiayin Group Inc.","3.07","12356750","4025000","2019","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/jfin",
"JMPNL","JMP Group LLC","22.28","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/jmpnl",
"JMPNZ","JMP Group LLC","21.2001","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/jmpnz",
"JBSS","John B. Sanfilippo & Son, Inc.","75.46","861725808.02","n/a","1991","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/jbss",
"JOUT","Johnson Outdoors Inc.","88.82","895731847.18","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/jout",
"JNCE","Jounce Therapeutics, Inc.","9.7","331881794.6","n/a","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/jnce",
"YY","JOYY Inc.","80.51","4505550858.24","55962624","2012","Technology","EDP Services","https://old.nasdaq.com/symbol/yy",
"JAQC","Jupiter Acquisition Corporation","n/a","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jaqc",
"JAQCU","Jupiter Acquisition Corporation","n/a","0","n/a","n/a","Finance","Business Services","https://old.nasdaq.com/symbol/jaqcu",
"JUPW","Jupiter Wellness, Inc.","n/a","0","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/jupw",
"JUPWW","Jupiter Wellness, Inc.","n/a","0","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/jupww",
"KALU","Kaiser Aluminum Corporation","64.53","1020359265.57","n/a","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/kalu",
"KXIN","Kaixin Auto Holdings","4.75","307221207.75","n/a","2017","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/kxin",
"KALA","Kala Pharmaceuticals, Inc.","7.79","436706348.35","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kala",
"KLDO","Kaleido Biosciences, Inc.","7.45","264822386.05","n/a","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/kldo",
"KALV","KalVista Pharmaceuticals, Inc.","16.95","303533125.05","n/a","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kalv",
"KMDA","Kamada Ltd.","8.46","376672786.2","n/a","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kmda",
"KNDI","Kandi Technologies Group, Inc.","7.45","406775647.1","n/a","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/kndi",
"KRTX","Karuna Therapeutics, Inc.","75.73","2015622712.84","n/a","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/krtx",
"KPTI","Karyopharm Therapeutics Inc.","14.79","1086742622.37","n/a","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kpti",
"KSPN","Kaspien Holdings Inc.","9.1951","16782878.1298","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","https://old.nasdaq.com/symbol/kspn",
"KZIA","Kazia Therapeutics Limited","5.95","15178182.25","2550955","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kzia",
"KBLM","KBL Merger Corp. IV","11.02","60324604.04","n/a","2017","Finance","Business Services","https://old.nasdaq.com/symbol/kblm",
"KBLMR","KBL Merger Corp. IV","0.3749","0","n/a","2017","Finance","Business Services","https://old.nasdaq.com/symbol/kblmr",
"KBLMU","KBL Merger Corp. IV","12.2","0","n/a","2017","Finance","Business Services","https://old.nasdaq.com/symbol/kblmu",
"KBLMW","KBL Merger Corp. IV","0.25","0","n/a","2017","Finance","Business Services","https://old.nasdaq.com/symbol/kblmw",
"KBSF","KBS Fashion Group Limited","2.38","6167291.62","n/a","2013","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/kbsf",
"KRNY","Kearny Financial","8.54","764475205.62","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/krny",
"KELYA","Kelly Services, Inc.","19.37","765913198.96","n/a","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","19.405","767297141.24","n/a","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/kelyb",
"KFFB","Kentucky First Federal Bancorp","6.2238","51360135.717","n/a","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/kffb",
"KROS","Keros Therapeutics, Inc.","51.07","1030211924.22","n/a","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kros",
"KDP","Keurig Dr Pepper Inc.","29.23","41132345744.44","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/kdp",
"KEQU","Kewaunee Scientific Corporation","8.45","23309409.5","n/a","n/a","Capital Goods","Medical Specialities","https://old.nasdaq.com/symbol/kequ",
"KTCC","Key Tronic Corporation","9.08","97697894.4","n/a","1983","Technology","Electrical Products","https://old.nasdaq.com/symbol/ktcc",
"KZR","Kezar Life Sciences, Inc.","5.81","268749010.04","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kzr",
"KFRC","Kforce, Inc.","37.57","824565884.35","n/a","1995","Technology","Professional Services","https://old.nasdaq.com/symbol/kfrc",
"KE","Kimball Electronics, Inc.","12.21","306999558.69","n/a","n/a","Technology","Electrical Products","https://old.nasdaq.com/symbol/ke",
"KBAL","Kimball International, Inc.","11.17","412991861.53","n/a","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/kbal",
"KIN","Kindred Biosciences, Inc.","4.14","162985271.22","n/a","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kin",
"KC","Kingsoft Cloud Holdings Limited","30.75","1057484351.25","34389735","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/kc",
"KINS","Kingstone Companies, Inc","6","64022052","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/kins",
